id,EAP,HPL,MWS
id19126,0.15858859,0.015524356,0.8258871
id01774,0.009821982,0.0017611387,0.98841685
id08623,0.5158913,0.16200483,0.3221039
id17150,0.0027675175,0.00074459234,0.99648786
id06325,0.018598124,0.12744552,0.85395634
id23161,0.09115455,0.0044085835,0.9044368
id09876,0.3005464,0.027119327,0.6723343
id01551,0.972954,0.022055347,0.0049906084
id12334,0.0026165342,0.9969862,0.0003972253
id03577,0.26980457,0.053071927,0.6771235
id20706,0.9987594,0.0005958461,0.0006447832
id23704,0.0034862387,0.9910494,0.005464395
id10029,0.0015429127,0.9502297,0.048227396
id19600,0.00034481738,0.9994942,0.00016094667
id22367,0.011949237,0.98564816,0.0024026586
id12262,0.99561715,0.002101941,0.0022809175
id09698,0.122719884,0.829248,0.048032135
id10919,0.9837302,0.008364517,0.007905229
id12508,0.023446513,0.91062486,0.06592861
id16206,0.5107658,0.009337656,0.47989655
id25927,0.02206388,0.008472872,0.96946317
id23189,0.0021668738,0.99749607,0.0003370033
id00406,0.0097476505,0.9885309,0.0017214669
id01257,0.3301437,0.5633215,0.106534846
id15147,0.99868613,0.00096319476,0.00035072744
id24692,0.95002407,0.028048571,0.021927407
id02919,0.00440835,0.9950936,0.0004981122
id00339,0.013679656,0.96386284,0.022457516
id20981,0.008236212,0.99050105,0.0012626648
id00658,0.8488896,0.0024265628,0.14868386
id02255,0.11502421,0.03194027,0.8530355
id13282,0.74774796,0.14954196,0.102710135
id13189,0.6650869,0.053774204,0.28113887
id07267,0.9983944,0.00073489564,0.00087070005
id05272,0.2497281,0.027950615,0.7223213
id22653,0.39214602,0.52304024,0.08481378
id06894,0.75194293,0.025713468,0.22234358
id21657,0.40777582,0.5275849,0.06463929
id00430,0.041352056,0.4763263,0.48232168
id21655,0.13027011,0.4561901,0.41353977
id04764,0.8160227,0.1125514,0.07142593
id08665,0.21030872,0.033763614,0.7559277
id20985,0.00305766,0.0033916798,0.99355066
id08095,0.10766779,0.86293614,0.029396135
id12015,0.89227337,0.104199596,0.0035270732
id13210,0.12952209,0.45260978,0.4178681
id24937,0.06445402,0.9021981,0.033347934
id03675,0.0019873164,0.99750936,0.00050326815
id26951,0.7960728,0.02969977,0.17422743
id06104,0.0063238293,0.00077628175,0.9928999
id20105,0.0025981746,0.996615,0.0007868726
id20441,0.014445628,0.0015202496,0.98403406
id05660,0.9937641,0.0050840476,0.0011518896
id04078,0.0023379973,0.0062303445,0.9914316
id26101,0.13157329,0.009792024,0.8586347
id10144,0.0019026295,0.99778974,0.00030759154
id15096,0.0013981368,0.00058022665,0.9980216
id11903,0.5761778,0.14482787,0.27899438
id24093,0.00794531,0.0052295844,0.98682505
id06388,0.58668715,0.14948975,0.26382312
id01203,0.95336217,0.023113746,0.02352403
id18448,0.9829038,0.0025446839,0.014551499
id10382,0.5330368,0.31311363,0.15384954
id25109,0.057517603,0.15317257,0.7893098
id15526,0.030541737,0.0013062215,0.9681521
id09411,0.9691609,0.016876483,0.013962639
id03937,0.031210944,0.0012872041,0.9675019
id09740,0.033083063,0.001852689,0.9650643
id11584,0.084965296,0.37262148,0.54241323
id06135,0.98538244,0.0061563705,0.008461135
id22666,0.94457775,0.038110852,0.017311383
id03104,0.9984919,0.0007079358,0.0008001364
id21763,0.56080174,0.12628375,0.3129145
id26344,0.0031966218,0.002133828,0.9946695
id11819,0.45704785,0.496841,0.046111193
id20309,0.0031821872,0.99574137,0.0010765293
id12751,0.9747874,0.007140748,0.018071884
id16205,0.44326785,0.14913383,0.4075983
id07347,0.108175285,0.00882211,0.88300264
id20347,0.0035486692,0.9902109,0.006240472
id05696,0.05264968,0.0039856443,0.9433647
id04648,0.54244614,0.31855568,0.13899821
id19654,0.21544793,0.6739894,0.11056266
id03991,0.043753967,0.030399786,0.9258463
id05523,0.22801529,0.1926076,0.5793771
id27445,0.99850804,0.0007053258,0.0007866365
id27516,0.0035295414,0.99595225,0.0005182475
id13992,0.0033751873,0.00039170837,0.99623317
id02429,0.003672811,0.0012073875,0.9951198
id01682,0.0012418254,0.9984003,0.00035785537
id20561,0.9922145,0.0023585844,0.0054268986
id26906,0.97148377,0.0035539481,0.024962215
id01724,0.43164542,0.4652455,0.10310912
id25283,0.16852675,0.20721437,0.6242588
id06926,0.65764135,0.19765653,0.14470212
id13887,0.967755,0.030292666,0.0019523402
id07530,0.9022987,0.068965875,0.028735436
id13460,0.99098516,0.0076934462,0.0013214217
id14695,0.00067064667,0.9990878,0.00024156822
id08133,0.4198655,0.043417595,0.53671694
id06364,0.02037582,0.0048092403,0.97481495
id22368,0.0019243537,0.99737716,0.00069847517
id04855,0.011826493,0.9746149,0.013558584
id14016,0.15742855,0.19811317,0.6444583
id25801,0.0010855517,0.9985833,0.00033109097
id16241,0.17093918,0.10664613,0.7224147
id01120,0.9480981,0.039105628,0.012796242
id00058,0.79647684,0.069243565,0.13427956
id24503,0.63009906,0.09169844,0.27820253
id03213,0.16321845,0.7466403,0.090141244
id06040,0.9984112,0.00084461557,0.0007441738
id26219,0.016779881,0.7334642,0.24975595
id23723,0.003945223,0.95832044,0.037734363
id17565,0.45054772,0.029168572,0.5202837
id02243,0.5035155,0.31485295,0.18163157
id04802,0.9685407,0.018162837,0.013296445
id07148,0.03827185,0.004311146,0.95741695
id16071,0.97180283,0.024111338,0.004085859
id14810,0.40706387,0.038160373,0.5547757
id15386,0.8989888,0.0751723,0.025838938
id14768,0.8720926,0.10342525,0.024482204
id05056,0.9990269,0.00064277794,0.00033038057
id27065,0.20182984,0.032253712,0.76591647
id27245,0.2256939,0.5642826,0.21002346
id25911,0.6088012,0.21994074,0.17125809
id10581,0.48345184,0.31717888,0.19936922
id21852,0.90038896,0.06424629,0.03536476
id13922,0.28998622,0.59986115,0.1101526
id21904,0.03801769,0.032887388,0.929095
id25974,0.0024211316,0.0005905022,0.99698836
id03323,0.11886643,0.39516583,0.48596776
id01385,0.8724296,0.086977474,0.040592894
id20469,0.8577547,0.047353193,0.09489211
id04281,0.20779714,0.44530678,0.34689608
id17752,0.8906545,0.1001347,0.0092107905
id27768,0.99739945,0.0015385178,0.0010620456
id15545,0.012148716,0.9666676,0.021183705
id27853,0.0016113613,0.0004230831,0.9979656
id10103,0.94978184,0.0010948098,0.049123313
id04374,0.0030389202,0.004170386,0.9927907
id23102,0.31059113,0.59225065,0.09715823
id15727,0.12702623,0.048562378,0.82441133
id22643,0.52142936,0.04088016,0.43769047
id26174,0.12729314,0.11457831,0.7581286
id16776,0.0013679295,0.99830735,0.00032467165
id11156,0.9691491,0.022088695,0.008762185
id18288,0.002071708,0.00024599582,0.99768233
id21487,0.08332667,0.8004209,0.11625242
id06888,0.1652048,0.044693463,0.7901017
id24094,0.49033323,0.18457708,0.32508972
id21383,0.14605288,0.6834596,0.17048755
id10309,0.039376218,0.013957845,0.946666
id09189,0.18359351,0.1352843,0.68112224
id26844,0.3398949,0.0067294245,0.6533757
id02103,0.0028964896,0.00082576636,0.99627775
id13699,0.0036929832,0.0012044973,0.9951025
id05005,0.0009611175,0.00080207933,0.9982368
id19814,0.9728846,0.020285713,0.0068297056
id24703,0.7772342,0.15558502,0.0671808
id04594,0.0014290693,0.0007070515,0.99786395
id13789,0.638428,0.3214249,0.0401471
id01938,0.08863048,0.9025787,0.008790832
id24274,0.68043697,0.02411612,0.29544693
id13727,0.9656552,0.028798046,0.0055467086
id19335,0.010043597,0.001958669,0.9879978
id21064,0.001608738,0.00052942307,0.9978618
id04044,0.0014441035,0.998005,0.0005509381
id01696,0.41823858,0.18059735,0.40116403
id05601,0.0027934613,0.0006193266,0.99658716
id13591,0.77429175,0.0065055816,0.21920262
id09164,0.018433062,0.97966045,0.0019065132
id16563,0.0012676484,0.0009447587,0.9977876
id00380,0.8668452,0.06865705,0.06449782
id04612,0.021025684,0.025255058,0.9537192
id17341,0.25946134,0.03241333,0.70812535
id23426,0.0011114633,0.9983448,0.0005437234
id02177,0.984837,0.0060711377,0.009091937
id24279,0.0101889325,0.003463041,0.98634803
id07226,0.969398,0.02551199,0.0050900495
id23305,0.16161813,0.054010984,0.7843709
id00684,0.38629672,0.05657195,0.55713135
id22025,0.0020436412,0.0009206464,0.99703574
id26143,0.98730195,0.007702972,0.0049950546
id12002,0.1389773,0.3466222,0.5144005
id04610,0.6418417,0.35196516,0.0061931303
id27224,0.054142103,0.0012103659,0.94464755
id10716,0.3313,0.5086119,0.1600881
id14057,0.9412954,0.04334928,0.015355304
id14982,0.9980921,0.0017351932,0.00017263387
id00401,0.3883832,0.31872052,0.2928963
id12248,0.9810594,0.014482327,0.0044583334
id04641,0.881337,0.032610793,0.08605219
id01658,0.64615226,0.016250456,0.33759725
id03153,0.13878524,0.5301075,0.3311073
id27961,0.96981746,0.014698737,0.015483721
id15984,0.97872823,0.008629547,0.01264226
id01789,0.80970776,0.11866929,0.07162293
id27264,0.0015499005,0.00040433402,0.9980458
id05158,0.010644086,0.072951965,0.91640395
id14265,0.682825,0.05325487,0.2639201
id20696,0.8785434,0.04265956,0.07879704
id01133,0.5164416,0.1011219,0.3824365
id24953,0.7707042,0.19956034,0.029735425
id11298,0.017293476,0.009155811,0.9735507
id20917,0.24446669,0.59005576,0.16547757
id25275,0.028804837,0.9681567,0.0030384595
id00850,0.68984675,0.034119274,0.276034
id23225,0.00070766005,0.9990606,0.00023174552
id15602,0.19160575,0.09266353,0.7157308
id12160,0.061090507,0.08820753,0.850702
id25388,0.019524565,0.98009354,0.0003818268
id13837,0.05598112,0.9435544,0.0004645201
id06804,0.0015090195,0.0020867053,0.9964043
id19978,0.7248699,0.19598638,0.07914367
id27563,0.0010396129,0.00023012815,0.99873024
id23762,0.032594014,0.9663817,0.0010242464
id22734,0.004951966,0.993417,0.0016310395
id09094,0.830802,0.09699355,0.072204426
id27270,0.003007166,0.99638724,0.0006055979
id05043,0.03842181,0.8395405,0.12203765
id15290,0.066579066,0.9191165,0.014304408
id26333,0.99511707,0.0009237789,0.003959212
id26111,0.8071378,0.1723017,0.02056048
id23029,0.04810744,0.0041067176,0.94778585
id11837,0.9471818,0.03340493,0.019413237
id03497,0.5309897,0.042099558,0.42691076
id19290,0.34820625,0.5516104,0.10018336
id08008,0.9970765,0.002374208,0.00054934784
id24949,0.035638228,0.91411835,0.05024341
id25023,0.0074620945,0.0037313942,0.9888065
id02205,0.033508852,0.800566,0.16592513
id11041,0.9944699,0.0010578048,0.004472311
id14395,0.0008532559,0.9978642,0.0012825322
id01130,0.79992074,0.12371537,0.076363884
id21066,0.1835399,0.2568112,0.55964893
id17774,0.98037475,0.018512016,0.0011132284
id24519,0.0045339307,0.0020751138,0.9933909
id08460,0.9220295,0.045078676,0.03289181
id19897,0.0058894516,0.9930033,0.0011072053
id19028,0.99234676,0.004534157,0.0031190545
id01850,0.9802674,0.011074459,0.0086581
id22472,0.002329102,0.9974356,0.00023523881
id10709,0.0046356427,0.9918623,0.0035020409
id17260,0.32355556,0.19344217,0.4830023
id22262,0.9705694,0.013903691,0.01552694
id00115,0.94163835,0.03439414,0.023967449
id17483,0.046498675,0.014733309,0.9387681
id10763,0.60186714,0.25093845,0.14719445
id18014,0.0037013788,0.99376124,0.0025373832
id20414,0.11280233,0.0144674145,0.87273026
id14244,0.9561974,0.030045347,0.013757297
id24952,0.9987263,0.0006182416,0.0006554359
id08217,0.06282496,0.014102225,0.9230728
id01578,0.0012137609,0.0003526991,0.99843353
id00641,0.9927125,0.005619482,0.0016679934
id24982,0.9986059,0.00097585045,0.00041823703
id11192,0.9950695,0.0026980364,0.0022324321
id13759,0.14137164,0.02417619,0.83445215
id26752,0.97728,0.014371375,0.008348582
id06820,0.9796087,0.0045751655,0.01581616
id27298,0.24599355,0.7159415,0.03806491
id20735,0.0028692535,0.0006300666,0.9965006
id08390,0.02825603,0.97022635,0.0015175705
id18571,0.3339595,0.003728319,0.66231215
id05804,0.0010685123,0.9986072,0.0003242805
id11867,0.10299608,0.025319103,0.8716848
id10286,0.85724914,0.03345224,0.10929864
id22020,0.8807373,0.050493125,0.06876954
id25835,0.0056768088,0.0011204362,0.9932027
id06583,0.7691592,0.14103599,0.08980482
id21403,0.0016558138,0.9981541,0.00019001449
id26730,0.99587256,0.003212892,0.00091451214
id06873,0.94487715,0.048342977,0.006779844
id03552,0.9961553,0.0015561313,0.0022886042
id05607,0.06911455,0.018437993,0.9124475
id26395,0.01388059,0.0032713597,0.98284805
id02844,0.74663275,0.14453311,0.10883413
id19710,0.1366956,0.35830995,0.5049945
id17076,0.7923238,0.11483757,0.09283863
id14070,0.98791003,0.0061247405,0.005965236
id17106,0.48076347,0.1621875,0.35704905
id24689,0.97768515,0.014803799,0.007511031
id03718,0.95415723,0.025560785,0.020281933
id03957,0.8656028,0.11621421,0.018182985
id18995,0.002429036,0.9964491,0.0011218415
id11668,0.8608735,0.09842554,0.040700924
id15721,0.94389445,0.04124863,0.014856965
id10379,0.0011379707,0.97527814,0.023583954
id15009,0.8145182,0.041060604,0.14442118
id11339,0.6242266,0.32694244,0.048830908
id18532,0.002402897,0.99634606,0.0012510756
id16469,0.7156011,0.15398549,0.13041338
id22464,0.0033582288,0.9962429,0.00039894655
id06314,0.027107362,0.0016000816,0.97129256
id27085,0.88971156,0.01776178,0.0925267
id14452,0.8081239,0.07986406,0.11201202
id14939,0.6862368,0.1586756,0.15508758
id20094,0.4351801,0.2159828,0.3488371
id23077,0.9323603,0.050134063,0.017505612
id17527,0.97703356,0.013178529,0.009787925
id14895,0.7984228,0.07180616,0.129771
id22577,0.015355863,0.0056883213,0.97895586
id16111,0.25293285,0.72244614,0.024621
id21649,0.041165784,0.32035163,0.63848263
id22954,0.5742231,0.2916273,0.13414957
id12624,0.007631431,0.0013858282,0.9909827
id05737,0.9899262,0.005297349,0.0047764154
id23937,0.10575881,0.024327135,0.86991405
id06620,0.03292822,0.062071025,0.9050008
id18650,0.015569181,0.020436963,0.96399385
id09656,0.903021,0.01693938,0.080039605
id10285,0.85704374,0.061893407,0.08106282
id05729,0.06886046,0.0032358768,0.92790365
id00102,0.15944669,0.19798236,0.6425709
id26276,0.0398051,0.028548809,0.93164605
id12620,0.9107727,0.0862855,0.0029418287
id17949,0.41412,0.57040584,0.015474139
id15708,0.018305218,0.9801931,0.0015017211
id18300,0.16531955,0.019601401,0.8150791
id04039,0.66472507,0.08347318,0.25180176
id12158,0.96821946,0.017219078,0.014561417
id23197,0.003955369,0.9952165,0.00082813186
id25384,0.6924622,0.24495529,0.06258255
id09070,0.04939867,0.026467644,0.92413366
id27734,0.8512512,0.042645678,0.10610316
id27332,0.5729203,0.12724504,0.29983458
id00973,0.934959,0.013529282,0.05151177
id26625,0.7058355,0.25732294,0.036841597
id24578,0.22141212,0.7686608,0.009927066
id05423,0.07318053,0.9063297,0.020489717
id19124,0.0041465214,0.9946661,0.0011874223
id00946,0.9767531,0.004781471,0.01846534
id19229,0.5837201,0.24142092,0.17485899
id05311,0.13616318,0.7116906,0.15214625
id03289,0.8420674,0.13985015,0.018082414
id17758,0.0020879335,0.9949449,0.0029672207
id24336,0.000586849,0.99904627,0.0003668884
id00603,0.0630789,0.0108084325,0.92611265
id26467,0.6035764,0.11515793,0.28126565
id27835,0.0975205,0.008785933,0.89369357
id06861,0.478024,0.033496805,0.48847917
id23847,0.0017858783,0.00062151544,0.9975926
id06174,0.558112,0.43419766,0.0076903123
id10968,0.9793401,0.014931301,0.005728665
id10881,0.9857119,0.005071,0.009217086
id03204,0.0024145918,0.9954462,0.00213927
id21921,0.5771412,0.18120405,0.2416547
id06539,0.83584684,0.08352627,0.0806269
id08880,0.37530592,0.3258264,0.29886767
id14725,0.110520154,0.0044479915,0.8850319
id26107,0.0014971091,0.00040972306,0.9980932
id07874,0.54128397,0.45238906,0.006327001
id23638,0.9892296,0.0006612585,0.010109097
id13498,0.035956524,0.0064274073,0.9576161
id18940,0.0019930636,0.00060503674,0.99740195
id02120,0.9656785,0.02538002,0.008941481
id26663,0.98622537,0.005421873,0.008352785
id20127,0.0027265467,0.0007802224,0.9964933
id27922,0.60223067,0.14872949,0.24903986
id15106,0.7922152,0.1135372,0.09424759
id22158,0.0048491205,0.0015200614,0.9936308
id17029,0.0037892673,0.9944331,0.001777618
id02554,0.687779,0.07241879,0.23980223
id18454,0.038700894,0.8252312,0.13606787
id09016,0.4425149,0.030040095,0.527445
id02307,0.99841046,0.0008697289,0.0007198286
id01650,0.083029754,0.0034470772,0.91352314
id01254,0.0054591694,0.9932922,0.0012486443
id12921,0.011315483,0.004696625,0.98398787
id05721,0.27366856,0.002768176,0.7235633
id05798,0.63324684,0.29402342,0.07272979
id04417,0.0024314213,0.00062268187,0.9969459
id19620,0.9614066,0.028963478,0.009629927
id22680,0.003423739,0.99575126,0.00082495937
id21992,0.41719857,0.16247948,0.4203219
id22823,0.5016997,0.49711767,0.0011826197
id12750,0.47168624,0.21338663,0.31492716
id23220,0.030908944,0.2214871,0.74760395
id11851,0.52774394,0.3362951,0.135961
id27438,0.77179575,0.1994106,0.028793655
id00797,0.4905052,0.100231454,0.4092633
id08593,0.7836359,0.0027498764,0.21361418
id01042,0.09480174,0.020603873,0.88459444
id19898,0.9061014,0.0706125,0.02328606
id24615,0.24640813,0.051538717,0.7020531
id18594,0.08552401,0.0069884188,0.9074876
id08534,0.008462817,0.005497358,0.9860399
id03889,0.9569484,0.026507145,0.016544389
id04873,0.9981148,0.0012956741,0.00058947736
id08264,0.99864537,0.00069824833,0.0006564295
id10187,0.45150426,0.10032706,0.44816872
id14278,0.029318208,0.018858008,0.95182383
id22528,0.006416757,0.9925189,0.0010643598
id07416,0.40741405,0.4608592,0.13172673
id02857,0.67168576,0.10080646,0.2275078
id03875,0.0012187136,0.99859303,0.0001882345
id24437,0.0015252125,0.998242,0.0002328098
id24940,0.012565402,0.9751992,0.012235355
id15070,0.17007801,0.016669441,0.8132525
id14891,0.95648205,0.030562183,0.012955785
id02110,0.9986364,0.0006157606,0.0007477597
id24405,0.74363995,0.051813584,0.20454647
id00373,0.0019202124,0.000720181,0.9973596
id12728,0.9985312,0.0009938148,0.00047496177
id18958,0.98449117,0.0008104117,0.014698408
id17443,0.0011628167,0.99762946,0.0012077148
id03959,0.9881543,0.0070574284,0.004788255
id13218,0.094508395,0.014996089,0.89049554
id01980,0.8563751,0.12275717,0.020867687
id10697,0.99851066,0.00077217066,0.00071709626
id24816,0.77272594,0.16437249,0.06290158
id00088,0.1025966,0.03392823,0.8634752
id13846,0.7232054,0.24559948,0.03119514
id17597,0.94070524,0.049621724,0.009673091
id09947,0.0047859615,0.99329185,0.0019222355
id12050,0.5792046,0.35808533,0.062709995
id24060,0.0020145716,0.00056839315,0.997417
id19942,0.9637948,0.012209416,0.023995703
id06541,0.17156848,0.81959194,0.008839554
id05746,0.9977348,0.0010675011,0.0011977116
id13577,0.015462158,0.7280373,0.25650054
id11877,0.0037701135,0.99600935,0.00022054565
id19491,0.6060243,0.16793706,0.22603866
id11352,0.07233385,0.014507086,0.9131591
id12791,0.9942443,0.0011330919,0.004622585
id05282,0.060242306,0.018273449,0.92148423
id26833,0.3555625,0.6100629,0.034374617
id00580,0.026352197,0.005703507,0.9679443
id01236,0.14022724,0.009820245,0.8499525
id05455,0.118118286,0.6433782,0.23850356
id00069,0.062012818,0.8906605,0.04732665
id01605,0.93391454,0.011197477,0.054888
id17737,0.99616784,0.002953058,0.00087904243
id11315,0.007503116,0.0074283932,0.9850685
id24044,0.60380816,0.077479236,0.31871262
id18677,0.9678362,0.002612805,0.029550966
id17678,0.73598,0.10276968,0.16125034
id21528,0.91927433,0.070346415,0.010379224
id21985,0.5328074,0.33737105,0.12982155
id12860,0.47031805,0.3683649,0.16131704
id08793,0.99689746,0.001091088,0.0020114847
id09245,0.89116657,0.08277528,0.026058162
id12523,0.20234023,0.019595508,0.77806425
id07158,0.13308978,0.72651035,0.14039993
id03473,0.00940674,0.9824163,0.008176931
id05999,0.99832696,0.0012010591,0.00047203765
id02469,0.92348593,0.049763042,0.026751049
id16675,0.034162,0.050508916,0.91532916
id20508,0.0013093927,0.000628184,0.99806243
id12669,0.99569327,0.0033038897,0.0010028629
id22277,0.06807463,0.014912255,0.91701317
id00355,0.010844141,0.07509875,0.9140571
id24427,0.03201137,0.9566933,0.0112953605
id19241,0.7493379,0.20449786,0.046164244
id26301,0.18786328,0.33705613,0.47508058
id09404,0.30698484,0.6273827,0.06563241
id14347,0.8487616,0.015578514,0.13565984
id06898,0.99832696,0.00085433084,0.00081872905
id08750,0.8619618,0.027068295,0.11096987
id13572,0.91651803,0.028582454,0.05489952
id08731,0.0013895076,0.9979546,0.00065585104
id20124,0.78146267,0.0060395566,0.21249773
id14276,0.051833756,0.8468014,0.10136486
id13035,0.98988765,0.0049049323,0.0052074343
id24056,0.014297741,0.0023699526,0.9833323
id21132,0.99586844,0.002995942,0.001135581
id21465,0.4195753,0.0678727,0.51255196
id27148,0.002924493,0.99653196,0.00054350344
id14482,0.47604555,0.2394464,0.284508
id17950,0.7013974,0.23978332,0.058819238
id15233,0.00056766847,0.9992386,0.000193715
id11794,0.017162357,0.0037652403,0.9790724
id27227,0.09640286,0.8266304,0.07696678
id13093,0.3999383,0.06896863,0.53109306
id12869,0.00061387435,0.99914455,0.00024159394
id01256,0.8075657,0.12213718,0.07029718
id00934,0.57899183,0.13279422,0.28821394
id00121,0.042242695,0.9074594,0.05029788
id11054,0.008174927,0.9445129,0.047312148
id02573,0.97634786,0.017701644,0.0059505
id13626,0.41535717,0.28107777,0.303565
id25047,0.5198134,0.33191186,0.14827466
id04465,0.007398439,0.9862366,0.0063649016
id09344,0.0070914472,0.0026770881,0.99023145
id24254,0.00043065424,0.99946374,0.00010567197
id04266,0.12789792,0.038883455,0.83321863
id19734,0.109124616,0.014813637,0.87606174
id13127,0.98178583,0.0114914365,0.006722703
id27066,0.8597109,0.014573162,0.12571603
id13629,0.002806785,0.0008199097,0.99637324
id26484,0.8830897,0.0898654,0.027044907
id02074,0.7125884,0.011575296,0.27583626
id24688,0.8803328,0.047947522,0.07171961
id17455,0.0035445292,0.9955043,0.0009512281
id14980,0.9976305,0.0014719162,0.0008975985
id15840,0.97509855,0.01588822,0.009013222
id20440,0.036908615,0.2222705,0.7408209
id25262,0.99780077,0.001971892,0.00022732167
id20395,0.00090795406,0.99874914,0.00034288483
id14332,0.0035668723,0.99275815,0.003674931
id07118,0.63580835,0.039376434,0.32481524
id26424,0.998744,0.0007026904,0.0005532485
id21308,0.951622,0.011798462,0.036579527
id21688,0.0019390057,0.00069654314,0.99736446
id09581,0.14556654,0.83797824,0.016455216
id27297,0.9122012,0.07622013,0.011578633
id20086,0.0790691,0.6800149,0.24091601
id03762,0.002898156,0.9964156,0.00068616687
id10789,0.8288686,0.024461245,0.14667016
id18058,0.035991255,0.039755955,0.9242528
id01701,0.9964162,0.0022848502,0.0012989093
id17232,0.04579362,0.9471226,0.007083811
id23541,0.32224256,0.013524478,0.66423297
id20699,0.0062284726,0.99276465,0.0010069207
id06657,0.0077528735,0.045879725,0.9463674
id13807,0.049485248,0.014720052,0.9357947
id18344,0.41727632,0.30530018,0.27742353
id09363,0.47205818,0.17145011,0.35649174
id12470,0.0009618571,0.9986449,0.00039329153
id13430,0.99608934,0.0020741066,0.0018366273
id13549,0.019972246,0.00049525715,0.97953254
id24423,0.9301169,0.063343376,0.006539704
id15402,0.75104654,0.012847298,0.23610613
id22070,0.0053627137,0.99355656,0.0010806853
id05977,0.95929664,0.03934639,0.0013569804
id18772,0.4283123,0.081777066,0.4899106
id11214,0.10143452,0.8952938,0.0032717702
id01263,0.7707295,0.1171917,0.11207884
id03187,0.42296016,0.41263086,0.164409
id07817,0.9969716,0.0016801897,0.0013481431
id08796,0.02425037,0.9558253,0.01992424
id02347,0.06419935,0.004410238,0.93139046
id08989,0.02807024,0.003514095,0.9684156
id24462,0.6876457,0.1489489,0.16340548
id05147,0.020278867,0.0023395293,0.9773816
id26389,0.01183553,0.6779972,0.3101673
id12300,0.14415589,0.033461083,0.82238305
id06273,0.9659066,0.008664141,0.025429325
id27453,0.5925262,0.3222233,0.08525045
id19255,0.6189859,0.10827805,0.27273604
id22593,0.960571,0.0045811464,0.0348478
id07089,0.9985856,0.00061823317,0.0007962519
id22379,0.0015845298,0.9971841,0.0012313643
id22024,0.95702946,0.030557489,0.012413105
id25541,0.29654977,0.58500314,0.118447125
id10216,0.057372443,0.94134575,0.0012817736
id07493,0.9971342,0.0021190038,0.00074682676
id25552,0.7388451,0.052144047,0.20901082
id21244,0.9714125,0.0059198895,0.022667667
id17278,0.05639109,0.9191831,0.02442583
id14850,0.00945348,0.95365566,0.036890812
id21434,0.00074260426,0.00048898504,0.9987684
id22924,0.96658105,0.005949228,0.027469732
id17321,0.48078775,0.15468225,0.36452994
id04319,0.80199075,0.07568277,0.12232653
id09823,0.30193746,0.6167662,0.08129637
id03485,0.00065548666,0.9974687,0.0018758046
id12138,0.6871818,0.13201237,0.18080586
id00196,0.14143561,0.24177428,0.6167901
id07822,0.027184626,0.015762055,0.95705336
id21775,0.02682053,0.043942146,0.9292373
id13407,0.6581784,0.0065930127,0.33522862
id12430,0.00084303477,0.99849653,0.0006604859
id23691,0.997447,0.0019239626,0.00062907976
id17641,0.006885785,0.99002284,0.0030914382
id09125,0.0023377305,0.99594647,0.0017158051
id18512,0.9167499,0.024680506,0.05856957
id01639,0.21254891,0.3795765,0.40787458
id06860,0.014822914,0.009267396,0.97590965
id25534,0.99746954,0.0014176284,0.00111287
id13546,0.7348324,0.23875287,0.026414737
id10032,0.533354,0.104102366,0.36254367
id05228,0.06942436,0.055781897,0.87479377
id24992,0.0021613997,0.002059745,0.9957788
id14168,0.99680245,0.00067238073,0.002525212
id20747,0.5722815,0.33841386,0.089304656
id16986,0.9559106,0.018954521,0.025134873
id11226,0.7921207,0.09359008,0.11428928
id13998,0.99762815,0.0013124815,0.0010593572
id15169,0.98580056,0.012827404,0.0013719711
id00737,0.8406031,0.018416137,0.14098078
id24476,0.4651889,0.021948773,0.5128623
id03044,0.69685143,0.16643211,0.13671647
id26746,0.14142054,0.8423125,0.016266905
id10776,0.7456175,0.102352165,0.15203033
id06266,0.1313673,0.017951582,0.8506811
id13362,0.9417112,0.056776017,0.0015128362
id09335,0.97081167,0.0010425316,0.028145768
id15894,0.19728532,0.7496582,0.05305642
id15866,0.07310892,0.011957357,0.9149337
id25763,0.42552102,0.06673213,0.5077468
id01091,0.0034273684,0.99444455,0.00212815
id11647,0.97613746,0.016531846,0.0073307278
id19671,0.02680434,0.13753016,0.83566546
id18007,0.0067952666,0.002199055,0.99100566
id01473,0.514108,0.4165653,0.069326684
id07169,0.15444776,0.102850355,0.7427018
id05484,0.003122891,0.0017701411,0.99510694
id18452,0.8164314,0.13432172,0.049246904
id27490,0.72305137,0.23350887,0.04343974
id11050,0.7700132,0.061648544,0.16833825
id07588,0.07775607,0.0016932237,0.92055076
id21194,0.9986571,0.001153497,0.00018941604
id07282,0.002276319,0.0006490334,0.9970746
id03652,0.9990577,0.00045188144,0.0004904439
id04009,0.024376199,0.9373124,0.03831141
id27188,0.72844994,0.09082232,0.18072778
id19554,0.9485501,0.020395765,0.031054128
id04072,0.9651782,0.02865915,0.006162665
id19023,0.5064196,0.27641383,0.21716651
id08801,0.0292039,0.005835894,0.96496016
id08893,0.6975556,0.058995184,0.24344921
id03644,0.0028318171,0.99001455,0.007153642
id00579,0.6624666,0.12050101,0.21703239
id15631,0.7017765,0.29077637,0.0074471817
id07828,0.26669955,0.2249602,0.50834024
id00411,0.018073045,0.9613849,0.020542104
id26553,0.69687814,0.18781385,0.11530802
id05221,0.010013659,0.0036429837,0.9863434
id20958,0.98487204,0.009089538,0.006038451
id19691,0.9744958,0.0011870271,0.0243172
